#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-05-10T18:53:17 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ60997c9c16b320	
#INFO	-out.max=9999	
#INFO	queryParameters=17	
#-oc.form=dec
#-out.max=9999
#-order=I
#-out.src=II/7A/catalog
#-nav=cat:II/7A&tab:{II/7A/catalog}&key:source=II/7A/catalog&HTTPPRM:&&-ref=VIZ60997c9c16b320&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=JP11&-out=LID&-out=n_LID&-out=I&-sort=I&-out=ref&-out=_RA&-out=_DE&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=II/7A/catalog
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=II/7A/catalog
#-out=JP11
#-out=LID
#-out=n_LID
#-out=I
#-out=ref
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_2007
#Name: II/7A
#Title: UBVRIJKLMNH Photoelectric Catalogue (Morel+ 1978)
#Table	II_7A_catalog:
#Name: II/7A/catalog
#Title: Catalog Data
#Column	JP11	(A6)	Johnson Photometry 11 colours number	[ucd=meta.id]
#Column	LID	(F11.8)	Coded identification number	[ucd=meta.id;meta.main]
#Column	n_LID	(A1)	[ DSV%1-3] Suffix to LID	[ucd=meta.note]
#Column	I	(F6.3)	? I magnitude: 0.88, 0.87 um	[ucd=phot.mag;em.opt.I]
#Column	ref	(I4)	[8001,8154] Reference number (see file: refs)	[ucd=meta.id]
#Column	_RA	(F9.5)	J2000 Position from Simbad -- not always accurate or existing (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	J2000 Position from Simbad -- not always accurate or existing (declination part)	[ucd=pos.eq.dec;meta.main]
JP11;LID;n_LID;I;ref;_RA;_DE
  1779; 1.00079193; ; 5.790;8121;138.10851;-07.10983
  1780; 1.00079210; ;      ;8130;138.59497;+52.68662
  1781; 1.00079211; ;      ;8130;138.60291;+52.68638
  1782; 1.00079351; ; 3.680;8037;137.74202;-58.96690
  1782; 1.00079351; ; 3.680;8039;137.74202;-58.96690
  1784; 1.00079439; ; 4.500;8029;139.04720;+54.02186
  1785; 1.00079447; ; 4.200;8037;137.81967;-62.31698
  1785; 1.00079447; ; 4.200;8039;137.81967;-62.31698
  1787; 1.00079469; ; 3.940;8029;138.59108;+02.31428
  1788; 1.00079917; ; 3.580;8029;138.90295;-38.56994
  1789; 1.00079940; ; 3.960;8029;138.93783;-37.41314
  1790; 1.00080007; ; 1.590;8029;138.29990;-69.71721
  1790; 1.00080007; ; 1.600;8037;138.29990;-69.71721
  1790; 1.00080007; ;      ;8132;138.29990;-69.71721
  1793; 1.00080081;D; 3.670;8029;139.71101;+36.80260
  1794; 1.00080094; ; 6.160;8037;138.82350;-58.38838
  1794; 1.00080094; ; 6.160;8039;138.82350;-58.38838
  1796; 1.00080230; ; 1.970;8037;139.05030;-57.54147
  1797; 1.00080404; ; 1.800;8037;139.27253;-59.27523
  1797; 1.00080404; ;      ;8132;139.27253;-59.27523
  1799; 1.00080493; ; 1.000;8029;140.26376;+34.39256
  1800; 1.00080499; ; 3.620;8029;139.94326;-11.97485
  1801; 1.00080586; ; 3.650;8029;140.12091;-09.55569
  1802; 1.00080781; ; 6.340;8037;139.88531;-55.18647
  1802; 1.00080781; ; 6.340;8039;139.88531;-55.18647
  1804; 1.00080874; ; 2.240;8029;140.37330;-25.96544
  1804; 1.00080874; ;      ;8132;140.37330;-25.96544
  1806; 1.00081101; ; 3.560;8037;140.23672;-62.40463
  1807; 1.00081146; ; 2.920;8029;141.16358;+26.18232
  1808; 1.00081169; ; 3.500;8029;140.80104;-28.83387
  1809; 1.00081188; ; 2.740;8029;140.52841;-55.01067
  1809; 1.00081188; ; 2.730;8037;140.52841;-55.01067
  1809; 1.00081188; ; 2.730;8039;140.52841;-55.01067
  1812; 1.00081357; ;      ;8111;141.84964;+58.14284
  1813; 1.00081797; ; 0.160;8029;141.89685;-08.65860
  1814; 1.00081799; ; 3.240;8029;141.82669;-22.34378
  1815; 1.00081817; ; 2.430;8029;144.27203;+81.32638
  1816; 1.00081937; ; 3.150;8029;142.88212;+63.06186
  1817; 1.00081940; ; 8.160;8135;142.39700;+27.39385
  1818; 1.00081997; ; 3.960;8029;142.28707;-02.76896
  1819; 1.00082150; ; 2.740;8029;142.31133;-35.95134
  1820; 1.00082191; ; 6.500;8135;142.82244;+27.38724
  1821; 1.00082210; ; 3.500;8029;143.62025;+69.83034
  1822; 1.00082221; ;      ;8154;142.43076;-33.31044
  1823; 1.00082308; ; 2.180;8029;142.93012;+22.96797
  1823; 1.00082308; ; 2.260;8097;142.93012;+22.96797
  1825; 1.00082328; ; 2.470;8029;143.21431;+51.67730
  1826; 1.00082434;D; 3.020;8029;142.67500;-40.46677
  1827; 1.00082443; ; 5.980;8097;143.18233;+26.98853
  1828; 1.00082446; ; 4.350;8029;142.99553;-01.18466
  1829; 1.00082595; ; 6.800;8153;142.99076;-36.85953
  1830; 1.00082621; ; 4.410;8029;143.70597;+52.05148
  1831; 1.00082635; ; 3.380;8029;143.55576;+36.39756
  1832; 1.00082649; ; 6.950;8135;143.49897;+27.35322
  1833; 1.00082668; ; 1.040;8037;142.80550;-57.03438
  1834; 1.00082741; ; 3.520;8029;143.76596;+39.62149
  1835; 1.00082885; ; 4.420;8029;143.91459;+35.81013
  1836; 1.00082901; ; 0.730;8037;143.06084;-62.78887
  1837; 1.00083183; ; 3.980;8037;143.61104;-59.22975
  1838; 1.00083425; ; 2.910;8029;144.61370;+04.64929
  1839; 1.00083446; ; 4.100;8029;144.20642;-49.35503
  1840; 1.00083548; ;      ;8132;144.50606;-43.19094
  1840; 1.00083548; ;      ;8154;144.50606;-43.19094
  1842; 1.00083618; ; 2.250;8029;144.96401;-01.14281
  1843; 1.00083754; ; 5.270;8029;145.07651;-14.33229
  1844; 1.00083808; ; 2.880;8029;145.28764;+09.89231
  1845; 1.00083944; ; 4.610;8037;144.83749;-61.32806
  1845; 1.00083944; ; 4.610;8039;144.83749;-61.32806
  1847; 1.00083953; ; 4.850;8029;145.32086;-23.59151
  1847; 1.00083953; ; 4.790;8049;145.32086;-23.59151
  1847; 1.00083953; ;      ;8111;145.32086;-23.59151
  1847; 1.00083953; ; 4.820;8062;145.32086;-23.59151
  1847; 1.00083953; ; 4.890;8062;145.32086;-23.59151
  1852; 1.00083979; ; 5.290;8037;143.47240;-80.94126
  1852; 1.00083979; ; 5.290;8039;143.47240;-80.94126
  1854; 1.00084117; ; 4.130;8031;145.56007;-23.91557
  1855; 1.00084346; ; 2.240;8048;146.39285;+34.51188
  1856; 1.00084367; ; 4.000;8029;146.05046;-27.76953
  1856; 1.00084367; ;      ;8132;146.05046;-27.76953
  1858; 1.00084441; ; 1.930;8029;146.46280;+23.77425
  1858; 1.00084441; ; 1.960;8146;146.46280;+23.77425
  1860; 1.00084461; ; 5.580;8037;145.92598;-53.89128
  1860; 1.00084461; ; 5.580;8039;145.92598;-53.89128
  1862; 1.00084610; ;      ;8154;146.37117;-37.73355
  1863; 1.00084737; ; 4.230;8029;147.14738;+46.02101
  1863; 1.00084737; ;      ;8043;147.14738;+46.02101
  1865; 1.00084748;V; 0.890;8034;146.88954;+11.42879
  1865; 1.00084748;V; 0.160;8048;146.88954;+11.42879
  1867; 1.00084810; ; 2.360;8037;146.31171;-62.50790
  1868; 1.00084816; ; 5.810;8037;146.62654;-44.75506
  1868; 1.00084816; ; 5.810;8039;146.62654;-44.75506
  1870; 1.00084999; ; 3.310;8029;147.74732;+59.03874
  1870; 1.00084999; ;      ;8130;147.74732;+59.03874
  1870; 1.00084999; ;      ;8134;147.74732;+59.03874
  1873; 1.00085123; ; 2.330;8037;146.77551;-65.07201
  1874; 1.00085235;D; 4.500;8029;148.02648;+54.06433
  1875; 1.00085444; ; 2.950;8029;147.86956;-14.84660
  1875; 1.00085444; ;      ;8132;147.86956;-14.84660
  1875; 1.00085444; ;      ;8134;147.86956;-14.84660
  1878; 1.00085488; ;      ;8149;148.04734;+03.22184
  1879; 1.00085503; ; 2.390;8029;148.19091;+26.00695
  1880; 1.00085622; ; 3.120;8029;147.91945;-46.54762
  1881; 1.00085980; ; 5.860;8037;148.57500;-45.28333
  1881; 1.00085980; ; 5.860;8039;148.57500;-45.28333
  1883; 1.00086440; ; 3.580;8037;149.21559;-54.56779
  1883; 1.00086440; ; 3.580;8039;149.21559;-54.56779
  1885; 1.00086612; ;      ;8111;149.77627;-23.95077
  1885; 1.00086612; ; 6.350;8062;149.77627;-23.95077
  1885; 1.00086612; ; 6.060;8062;149.77627;-23.95077
  1888; 1.00086663; ; 2.190;8029;150.05336;+08.04422
  1889; 1.00087504; ; 4.690;8029;151.28112;-13.06463
  1890; 1.00087643; ;      ;8111;151.12620;-58.66447
  1891; 1.00087696; ; 4.240;8029;151.85734;+35.24469
  1892; 1.00087737; ; 3.420;8029;151.83313;+16.76266
  1892; 1.00087837; ; 2.470;8029;151.97613;+09.99751
  1892; 1.00087837; ; 2.520;8097;151.97613;+09.99751
  1892; 1.00087887; ; 4.490;8029;151.98450;-00.37164
  1896; 1.00087901; ;      ;8009;152.09296;+11.96721
  1896; 1.00087901; ;      ;8011;152.09296;+11.96721
  1896; 1.00087901; ; 1.470;8029;152.09296;+11.96721
  1896; 1.00087901; ;      ;8132;152.09296;+11.96721
  1896; 1.00087901; ;      ;8151;152.09296;+11.96721
  1896; 1.00087901; ;      ;8151;152.09296;+11.96721
  1902; 1.00088182; ; 6.000;8121;152.48536;-12.09530
  1903; 1.00088206; ; 4.990;8037;152.23433;-51.81126
  1903; 1.00088206; ; 4.990;8039;152.23433;-51.81126
  1905; 1.00088230; ; 4.560;8008;152.84225;+49.45424
  1905; 1.00088230; ; 4.560;8043;152.84225;+49.45424
  1905; 1.00088230; ;      ;8130;152.84225;+49.45424
  1905; 1.00088230; ;      ;8134;152.84225;+49.45424
  1909; 1.00088284; ; 2.360;8029;152.64699;-12.35408
  1909; 1.00088284; ;      ;8132;152.64699;-12.35408
  1911; 1.00088355; ; 5.760;8029;152.90921;+13.35511
  1912; 1.00088366; ; 3.250;8037;152.34122;-61.54901
  1913; 1.00088647; ; 2.840;8037;152.89775;-58.82776
  1914; 1.00088661; ; 5.780;8062;152.94358;-58.06054
  1914; 1.00088661; ; 5.630;8062;152.94358;-58.06054
  1916; 1.00088825; ; 6.100;8062;153.25478;-59.91809
  1916; 1.00088825; ; 6.110;8062;153.25478;-59.91809
  1918; 1.00088955; ; 3.810;8029;153.68398;-42.12194
  1919; 1.00088981; ; 4.790;8121;153.37764;-66.37281
  1920; 1.00089021; ; 3.380;8029;154.27413;+42.91436
  1921; 1.00089025; ; 2.940;8029;154.17257;+23.41731
  1922; 1.00089080; ; 3.300;8037;153.43424;-70.03790
  1922; 1.00089080; ; 3.300;8039;153.43424;-70.03790
  1924; 1.00089125; ; 5.070;8029;154.31058;+23.10622
  1924; 1.00089125; ;      ;8043;154.31058;+23.10622
  1926; 1.00089249; ;      ;8111;154.08603;-55.59759
  1927; 1.00089273; ; 2.440;8037;154.16723;-51.20464
  1928; 1.00089388; ; 1.500;8031;154.27073;-61.33230
  1928; 1.00089388; ; 1.500;8037;154.27073;-61.33230
  1930; 1.00089449; ; 4.120;8029;154.93403;+19.47091
  1930; 1.00089449; ;      ;8048;154.93403;+19.47091
  1932; 1.00089484; ; 0.510;8057;154.99345;+19.84126
  1932; 1.00089484;D; 0.510;8029;154.99345;+19.84126
  1934; 1.00089682; ; 2.630;8037;154.90313;-55.02930
  1935; 1.00089758; ;      ;8002;155.58225;+41.49952
  1935; 1.00089758; ;      ;8004;155.58225;+41.49952
  1935; 1.00089758; ; 0.810;8029;155.58225;+41.49952
  1935; 1.00089758; ;      ;8035;155.58225;+41.49952
  1939; 1.00089822; ; 5.010;8029;156.03269;+65.56642
  1940; 1.00089884; ;      ;8111;155.49750;-18.03448
  1941; 1.00089890; ; 4.610;8037;155.22874;-56.04332
  1941; 1.00089890; ; 4.650;8062;155.22874;-56.04332
  1943; 1.00089998; ; 3.450;8029;155.58160;-41.64996
  1944; 1.00090177; ;      ;8111;155.72434;-59.62455
  1945; 1.00090250; ; 5.160;8097;156.43718;+35.42543
  1946; 1.00090277; ; 4.340;8029;156.47839;+33.79612
  1947; 1.00090362; ; 3.360;8029;156.43446;-07.05983
  1948; 1.00090537;D; 3.060;8029;156.97083;+36.70721
  1949; 1.00090589; ; 3.460;8037;156.09878;-74.03161
  1949; 1.00090589; ;      ;8132;156.09878;-74.03161
  1951; 1.00090610; ; 2.360;8029;156.78792;-31.06778
  1952; 1.00090839; ; 4.080;8029;157.65658;+55.98054
  1953; 1.00090853; ; 3.210;8037;156.96971;-58.73940
  1954; 1.00090994; ; 5.270;8029;157.57283;-00.63703
  1955; 1.00091120; ;      ;8111;157.74932;-13.58847
  1956; 1.00091312; ; 4.460;8029;158.30787;+40.42556
  1957; 1.00091316; ; 4.060;8029;158.20280;+09.30659
  1957; 1.00091316; ;      ;8144;158.20280;+09.30659
  1959; 1.00091324; ; 4.160;8037;157.84093;-53.71548
  1960; 1.00091375; ; 4.620;8037;157.58387;-71.99279
  1960; 1.00091375; ; 4.620;8131;157.58387;-71.99279
  1962; 1.00091465; ; 3.340;8037;158.00610;-61.68533
  1962; 1.00091465; ;      ;8111;158.00610;-61.68533
  1962; 1.00091465; ; 3.270;8062;158.00610;-61.68533
  1962; 1.00091465; ; 3.300;8062;158.00610;-61.68533
  1966; 1.00091480; ; 4.660;8029;158.79039;+57.08264
  1967; 1.00091496; ; 2.710;8037;157.75858;-73.22149
  1968; 1.00091793; ; 1.900;8029;158.80354;-39.56259
  1968; 1.00091793; ; 2.170;8037;158.80354;-39.56259
  1970; 1.00091805; ; 5.320;8153;158.79339;-43.66459
  1971; 1.00091942; ; 2.460;8037;158.89707;-57.55764
  1972; 1.00092055;V; 1.780;8029;159.38864;-13.38454
  1972; 1.00092055;V; 1.820;8038;159.38864;-13.38454
  1972; 1.00092055;V; 1.760;8048;159.38864;-13.38454
  1975; 1.00092125; ; 3.660;8029;159.68005;+31.97624
  1976; 1.00092139;D; 3.430;8029;159.32559;-48.22562
  1976; 1.00092139;D; 3.360;8121;159.32559;-48.22562
  1978; 1.00092207; ;      ;8111;159.36278;-58.73334
  1979; 1.00092305; ; 1.880;8037;158.86711;-78.60779
  1980; 1.00092397; ; 2.570;8037;159.68748;-59.18300
  1981; 1.00092436; ; 3.230;8037;159.74841;-58.81685
  1982; 1.00092449; ; 3.050;8037;159.82664;-55.60327
  1982; 1.00092449; ; 3.000;8146;159.82664;-55.60327
  1984; 1.00092626; ;      ;8154;160.20822;-48.02510
  1985; 1.00092839;V; 2.990;8029;161.26679;+67.41138
  1985; 1.00092839;V; 2.960;8048;161.26679;+67.41138
  1987; 1.00092964; ; 4.840;8049;160.66903;-59.21576
  1987; 1.00092964; ;      ;8145;160.66903;-59.21576
  1987; 1.00092964; ; 4.850;8062;160.66903;-59.21576
  1987; 1.00092964; ; 5.300;8062;160.66903;-59.21576
  1991; 1.00093070; ; 2.250;8037;160.88454;-60.56662
  1992; 1.00093204; ; 7.920;8117;161.13496;-59.74200
  1993; 1.00093205; ; 7.460;8117;161.14042;-59.73750
  1994; 1.00093308; ; 4.410;8037;161.26496;-59.68452
  1994; 1.00093308; ;      ;8111;161.26496;-59.68452
  1996; 1.00093343; ; 8.760;8117;161.30121;-59.75017
  1997; 1.00093497;D; 1.520;8029;161.69241;-49.42026
  1998; 1.00093813; ; 1.540;8029;162.40620;-16.19365
  1998; 1.00093813; ;      ;8132;162.40620;-16.19365
  2000; 1.00093845; ; 4.720;8037;161.44585;-80.54019
  2000; 1.00093845; ; 4.720;8039;161.44585;-80.54019
  2002; 1.00094028; ; 7.550;8043;162.86719;+20.27749
  2003; 1.00094264; ; 2.460;8029;163.32794;+34.21487
  2004; 1.00094334; ; 4.700;8029;163.49476;+43.18996
  2005; 1.00094510; ; 2.570;8037;163.37357;-58.85317
  2005; 1.00094510; ;      ;8132;163.37357;-58.85317
  2007; 1.00094601;D; 4.230;8029;163.90342;+24.74981
  2008; 1.00094686; ; 6.550;8039;164.83738;+79.67588
  2009; 1.00094705; ; 1.440;8057;164.00612;+06.18537
  2010; 1.00094878; ;      ;8111;163.99549;-60.39262
  2011; 1.00094890; ; 3.320;8029;164.17938;-37.13777
  2012; 1.00094910; ;      ;8111;164.04823;-60.45356
  2012; 1.00094910; ;      ;8142;164.04823;-60.45356
  2014; 1.00094956; ; 7.120;8153;164.34997;-29.28075
  2015; 1.00095129; ; 3.220;8029;164.88661;+36.09310
  2016; 1.00095272; ; 2.720;8029;164.94360;-18.29878
  2017; 1.00095370; ; 4.190;8029;165.03860;-42.22586
  2018; 1.00095418; ; 2.350;8029;165.46032;+56.38243
  2019; 1.00095578; ; 2.460;8029;165.45698;-02.48458
  2020; 1.00095608; ; 4.380;8029;165.58240;+20.17984
  2021; 1.00095689; ;      ;8002;165.93195;+61.75103
  2021; 1.00095689; ;      ;8004;165.93195;+61.75103
  2021; 1.00095689; ; 0.400;8029;165.93195;+61.75103
  2024; 1.00095735; ; 4.800;8004;165.83414;+35.96987
  2024; 1.00095735; ; 4.760;8008;165.83414;+35.96987
  2024; 1.00095735; ;      ;8130;165.83414;+35.96987
  2024; 1.00095735; ;      ;8134;165.83414;+35.96987
  2028; 1.00096088; ;      ;8145;166.00095;-57.95533
  2029; 1.00096097; ; 4.130;8029;166.25428;+07.33601
  2030; 1.00096566; ; 3.410;8037;166.63512;-62.42411
  2031; 1.00096692; ;      ;8130;167.13235;+15.76762
  2032; 1.00096833; ; 1.600;8029;167.41587;+44.49849
  2033; 1.00096918; ; 2.440;8037;167.14746;-58.97504
  2033; 1.00096918; ; 2.330;8146;167.14746;-58.97504
  2035; 1.00097277; ; 4.390;8029;167.91454;-22.82585
  2036; 1.00097534; ; 3.580;8037;168.15005;-60.31762
  2036; 1.00097534; ; 3.740;8146;168.15005;-60.31762
  2038; 1.00097603; ; 2.400;8029;168.52709;+20.52372
  2038; 1.00097603; ;      ;8132;168.52709;+20.52372
  2040; 1.00097633; ; 3.330;8029;168.56002;+15.42957
  2041; 1.00097670; ;      ;8111;168.37826;-59.61932
  2042; 1.00097689; ; 6.440;8121;168.46144;-52.85589
  2043; 1.00097778; ; 1.760;8029;168.80095;+23.09550
  2044; 1.00098058; ; 4.090;8029;169.16542;-03.65160
  2045; 1.00098118; ; 2.970;8029;169.32250;+02.01056
  2046; 1.00098231;D; 2.910;8029;169.54542;+31.52889
  2046; 1.00098231;D;      ;8043;169.54542;+31.52889
  2048; 1.00098262; ; 1.730;8029;169.61974;+33.09431
  2049; 1.00098353; ; 4.650;8029;169.78292;+38.18556
  2050; 1.00098430; ; 2.130;8029;169.83520;-14.77854
  2050; 1.00098430; ;      ;8132;169.83520;-14.77854
  2052; 1.00098664; ; 4.100;8029;170.28414;+06.02932
  2053; 1.00098718; ; 4.100;8037;170.25169;-54.49102
  2053; 1.00098718; ; 4.100;8039;170.25169;-54.49102
  2055; 1.00098839; ; 3.790;8029;170.70660;+43.48270
  2056; 1.00099028;D; 3.340;8029;170.98105;+10.52951
  2057; 1.00099171; ;      ;8144;171.09189;-42.66910
  2058; 1.00099211;D; 3.740;8029;171.22052;-17.68401
  2059; 1.00099264; ; 5.430;8037;171.04636;-72.25661
  2059; 1.00099264; ; 5.430;8039;171.04636;-72.25661
  2061; 1.00099556; ; 5.140;8037;171.64757;-61.11517
  2061; 1.00099556; ; 5.140;8039;171.64757;-61.11517
  2063; 1.00099648; ; 3.700;8029;171.98433;+02.85627
  2064; 1.00100029; ; 1.550;8029;172.85092;+69.33108
  2064; 1.00100029; ;      ;8035;172.85092;+69.33108
  2066; 1.00100261; ; 3.640;8037;172.94195;-59.44206
  2067; 1.00100262; ; 4.140;8037;172.95333;-59.51565
  2068; 1.00100393; ; 2.760;8031;173.22554;-31.08723
  2069; 1.00100407; ; 2.360;8029;173.25048;-31.85763
  2069; 1.00100407; ;      ;8132;173.25048;-31.85763
  2071; 1.00100518; ; 6.240;8121;173.54145;+11.02386
  2072; 1.00100600; ; 6.190;8029;173.67705;+16.79691
  2072; 1.00100600; ; 6.150;8126;173.67705;+16.79691
  2074; 1.00100623; ; 4.850;8031;173.62286;-32.83134
  2075; 1.00100673; ; 5.120;8037;173.69024;-54.26409
  2076; 1.00100841; ; 3.090;8037;173.94535;-63.01984
  2077; 1.00100889; ; 4.760;8029;174.17047;-09.80225
  2078; 1.00100920; ; 3.060;8029;174.23721;-00.82375
  2079; 1.00101379; ; 3.750;8037;174.87330;-65.39777
  2080; 1.00101431; ; 4.740;8029;175.05329;-34.74466
  2081; 1.00101501; ; 4.370;8029;175.26256;+34.20164
  2081; 1.00101501; ;      ;8043;175.26256;+34.20164
  2083; 1.00101570; ; 3.500;8037;175.22347;-62.09010
  2084; 1.00101978; ; 5.840;8097;176.08425;+38.52764
  2085; 1.00102070; ; 3.510;8029;176.19073;-18.35067
  2086; 1.00102212; ; 1.770;8029;176.46483;+06.52938
  2086; 1.00102212; ; 1.770;8057;176.46483;+06.52938
  2086; 1.00102212; ;      ;8132;176.46483;+06.52938
  2089; 1.00102224; ; 2.240;8029;176.51256;+47.77941
  2090; 1.00102249; ; 3.410;8037;176.40175;-66.72876
  2090; 1.00102249; ;      ;8132;176.40175;-66.72876
  2092; 1.00102350; ; 2.990;8037;176.62843;-61.17840
  2092; 1.00102350; ; 2.950;8146;176.62843;-61.17840
  2094; 1.00102365; ; 3.970;8031;176.62947;-40.50035
  2095; 1.00102404; ; 6.230;8097;176.83019;+24.42427
  2096; 1.00102427; ; 7.743;8074;176.87721;+39.92787
  2097; 1.00102493; ; 6.430;8097;176.97860;+32.49097
  2098; 1.00102494; ; 6.280;8097;176.98484;+27.34060
  2099; 1.00102509;D; 3.640;8029;176.99640;+20.21893
  2100; 1.00102584; ; 2.650;8037;177.06056;-66.81491
  2101; 1.00102646; ; 6.230;8097;177.30143;+28.12140
  2102; 1.00102647; ; 2.060;8029;177.26491;+14.57206
  2103; 1.00102686; ; 6.370;8097;177.39671;+29.49854
  2104; 1.00102776; ; 4.530;8037;177.42110;-63.78848
  2104; 1.00102776; ; 4.530;8039;177.42110;-63.78848
  2104; 1.00102776; ; 4.520;8049;177.42110;-63.78848
  2104; 1.00102776; ; 4.540;8062;177.42110;-63.78848
  2104; 1.00102776; ; 4.520;8062;177.42110;-63.78848
  2109; 1.00102807; ; 7.010;8097;177.55379;+34.78959
  2110; 1.00102839; ; 3.230;8037;177.48589;-70.22579
  2111; 1.00102851; ; 7.310;8153;177.56833;-51.47064
  2112; 1.00102870; ; 2.840;8029;177.67383;+01.76472
  2113; 1.00102909; ; 5.970;8097;177.74215;+33.60424
  2114; 1.00102964; ; 2.850;8029;177.78622;-45.17347
  2115; 1.00103079; ; 5.060;8037;177.96344;-65.20591
  2115; 1.00103079; ; 5.060;8039;177.96344;-65.20591
  2117; 1.00103095; ; 5.340;8029;178.24487;+37.71868
  2117; 1.00103095; ;      ;8043;178.24487;+37.71868
  2117; 1.00103095; ; 5.360;8126;178.24487;+37.71868
  2117; 1.00103095; ;      ;8130;178.24487;+37.71868
  2117; 1.00103095; ;      ;8134;178.24487;+37.71868
  2122; 1.00103187; ; 7.014;8074;178.24694;+46.55858
  2123; 1.00103192;D; 4.350;8029;178.22717;-33.90812
  2124; 1.00103287; ; 2.470;8029;178.45770;+53.69476
  2124; 1.00103287; ;      ;8151;178.45770;+53.69476
  2126; 1.00103542; ; 7.230;8097;178.88018;+34.52345
  2127; 1.00103543; ; 5.430;8097;178.85213;+25.52223
  2128; 1.00103644; ; 6.600;8097;179.05100;+36.24862
  2129; 1.00103660; ; 6.030;8097;179.06361;+28.85851
  2130; 1.00103684; ; 6.020;8097;179.12348;+34.90353
  2131; 1.00103719; ; 6.600;8097;179.19382;+32.20300
  2132; 1.00103845; ; 7.020;8097;179.37171;+47.78862
  2133; 1.00103884; ; 5.830;8037;179.41670;-62.44875
  2133; 1.00103884; ; 5.830;8039;179.41670;-62.44875
  2135; 1.00103965; ; 6.610;8097;179.61844;+31.92050
  2136; 1.00104017; ; 6.550;8097;179.68829;+37.87722
  2137; 1.00104075; ; 4.500;8097;179.82307;+33.16700
  2138; 1.00104174; ; 4.930;8037;179.90656;-78.22184
  2139; 1.00104321; ; 4.470;8029;180.21829;+06.61432
  2140; 1.00104349; ; 7.420;8097;180.27158;+27.96207
  2141; 1.00104406; ; 7.590;8097;180.34822;+25.71640
  2142; 1.00104589; ; 6.800;8097;180.69375;+25.32619
  2143; 1.00104590; ; 6.350;8097;180.67554;+24.44652
  2144; 1.00104621; ; 8.231;8074;180.73197;+27.00581
  2145; 1.00104671; ; 3.840;8037;180.75625;-63.31293
  2145; 1.00104671; ; 3.800;8121;180.75625;-63.31293
  2145; 1.00104671; ; 3.840;8131;180.75625;-63.31293
  2148; 1.00104688; ; 6.480;8097;180.82716;+29.12058
  2149; 1.00104817; ; 7.390;8121;181.05355;+01.46204
  2150; 1.00104841; ; 4.840;8037;181.08006;-63.16571
  2150; 1.00104841; ; 4.840;8039;181.08006;-63.16571
  2152; 1.00104902; ; 3.220;8037;181.19362;-76.51906
  2153; 1.00104906; ; 7.050;8097;181.21316;+32.85134
  2154; 1.00104955; ; 7.560;8061;181.27757;+47.40252
  2155; 1.00104979; ; 2.890;8029;181.30225;+08.73299
  2156; 1.00105020; ; 6.540;8097;181.37737;+28.50557
  2157; 1.00105074; ; 8.520;8097;181.48452;+25.66445
  2158; 1.00105102; ; 7.420;8097;181.52388;+25.77035
  2159; 1.00105181; ; 6.020;8097;181.66430;+33.56714
  2160; 1.00105211; ; 3.650;8037;181.72041;-64.61373
  2161; 1.00105259; ; 6.550;8061;181.78350;+47.29828
  2162; 1.00105281; ; 7.670;8121;181.84168;-10.73953
  2163; 1.00105382; ; 4.730;8029;182.02177;-50.66128
  2163; 1.00105382; ; 4.660;8037;182.02177;-50.66128
  2163; 1.00105382; ; 4.660;8039;182.02177;-50.66128
  2166; 1.00105424; ; 5.540;8097;182.06421;+30.27536
  2167; 1.00105435; ; 2.730;8029;182.08958;-50.72243
  2167; 1.00105435; ; 2.600;8037;182.08958;-50.72243
  2167; 1.00105435; ; 2.600;8039;182.08958;-50.72243
  2167; 1.00105435; ; 2.660;8049;182.08958;-50.72243
  2167; 1.00105435; ; 2.540;8062;182.08958;-50.72243
  2172; 1.00105452; ; 3.540;8029;182.10340;-24.72888
  2173; 1.00105521; ; 5.640;8049;182.22745;-41.23160
  2174; 1.00105585; ; 7.614;8074;182.31760;+42.48171
  2175; 1.00105586; ; 6.700;8097;182.34027;+29.46060
  2176; 1.00105617; ; 8.640;8061;182.37593;+45.85439
  2177; 1.00105702; ; 5.290;8121;182.51424;+05.80701
  2178; 1.00105707; ; 1.410;8029;182.53117;-22.61977
  2178; 1.00105707; ;      ;8132;182.53117;-22.61977
  2180; 1.00105783; ; 9.140;8153;182.67719;-42.03133
  2181; 1.00105843; ; 7.380;8061;182.72872;+33.00912
  2182; 1.00105937; ; 4.220;8029;182.91296;-52.36846
  2182; 1.00105937; ; 4.200;8037;182.91296;-52.36846
  2182; 1.00105937; ; 4.200;8039;182.91296;-52.36846
  2182; 1.00105937; ;      ;8132;182.91296;-52.36846
  2186; 1.00105944; ; 9.580;8061;182.87230;+44.25071
  2187; 1.00105967; ; 6.690;8121;182.91764;+04.05591
